id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_cp,beta_tcc,beta_TNSR,beta_TEM,beta_RH,se_Intercept,se_cp,se_tcc,se_TNSR,se_TEM,se_850RH,t_Intercept,t_cp,t_tcc,t_TNSR,t_TEM,t_RH,p_Intercept,p_cp,p_tcc,p_TNSR,p_TEM,p_RH,sumW_Intercept,sumW_cp,sumW_tcc,sumW_TNSR,sumW_TEM,sumW_RH
57,510640.4683,3543567.899,0.499623604,-0.314304513,0.771439894,-0.271816291,0.757294654,-0.410440531,-0.349178707,-0.265387992,-0.389753732,-0.461191897,0.312149544,0.150358159,0.071385948,0.082126546,0.07079283,0.039866737,0.13804288,-2.729752298,-4.891420772,-3.23145199,-5.505553781,-11.5683381,2.261250584,0.006451219,1.17E-06,0.001272462,4.69E-08,4.12E-29,0.023961166,16.44922185,13.46745817,17.40830772,16.44922185,76.33901006,13.46745817
58,538940.4683,3543567.899,0.644211613,0.238333275,0.743102638,-0.098891025,0.816073819,-0.398660055,-0.38281778,-0.281045061,-0.37266195,-0.461957327,0.306260857,0.144162842,0.071350844,0.082208613,0.073046382,0.039773502,0.139107958,-2.765345425,-5.365287375,-3.418681465,-5.101716751,-11.61470082,2.201605592,0.005792521,1.01E-07,0.00065503,4.04E-07,2.56E-29,0.027924421,17.35294433,16.41406553,17.35294433,17.35294433,76.33341028,16.41406553
59,567240.4683,3543567.899,0.580005797,0.242328283,0.489356502,0.090649294,0.864203035,-0.41108548,-0.393915225,-0.263673425,-0.412928098,-0.461960632,0.340027276,0.138086011,0.071639857,0.082496875,0.081520043,0.039609239,0.140135197,-2.977024804,-5.498548438,-3.196162589,-5.065356724,-11.66295135,2.426423086,0.002981805,4.88E-08,0.001437003,4.87E-07,1.56E-29,0.015427094,17.34948405,16.42969048,17.34948405,17.34948405,75.30581031,16.42969048
60,595540.4683,3543567.899,0.105927866,-0.283985565,0.17461248,-0.068684613,0.873860367,-0.451237699,-0.379233945,-0.232433193,-0.587056939,-0.460467376,0.396236292,0.132334503,0.071524112,0.082699117,0.115289446,0.039353435,0.140563465,-3.409826527,-5.302183196,-2.810588569,-5.092026707,-11.70081786,2.818913804,0.000676411,1.41E-07,0.00504312,4.24E-07,1.05E-29,0.004915194,17.29758094,16.37890922,17.29758094,17.29758094,73.21341015,16.37890922
61,623840.4683,3543567.899,-0.114570542,-0.738646591,-0.121671444,0.007100902,0.855482329,-0.50933094,-0.335251772,-0.206062119,-0.778807588,-0.457591025,0.454659627,0.127495888,0.0710148,0.082651075,0.172280497,0.039017271,0.140557772,-3.994881315,-4.720871871,-2.493157152,-4.520578946,-11.72790963,3.234681512,6.95E-05,2.69E-06,0.012824504,6.92E-06,7.95E-30,0.001258308,17.12803067,16.23828413,17.12803067,17.12803067,70.57524774,16.23828413
62,652140.4683,3543567.899,-0.433452655,-1.1470075,-0.374544298,-0.058908357,0.813571626,-0.546396746,-0.292882063,-0.199479417,-0.775295682,-0.453718274,0.482220671,0.123558179,0.070469734,0.082595989,0.205642442,0.038639199,0.140040625,-4.422181929,-4.156139759,-2.415122331,-3.77011513,-11.7424349,3.443434141,1.09E-05,3.52E-05,0.015911174,0.00017288,6.83E-30,0.000598556,17.41049666,16.61937986,17.41049666,17.41049666,67.87741387,16.61937986
63,680440.4683,3543567.899,-0.527944714,-1.251967928,-0.478489123,-0.049455591,0.729984197,-0.551099893,-0.277754079,-0.207627646,-0.663458991,-0.44835445,0.483052274,0.119843718,0.070521676,0.082676298,0.175346708,0.038195474,0.139012172,-4.598487931,-3.938563241,-2.511332167,-3.783698019,-11.7384184,3.474891931,4.81E-06,8.77E-05,0.012186748,0.000163836,7.13E-30,0.000533327,17.52250277,17.52250277,20.87840315,17.52250277,63.73416805,17.52250277
64,708740.4683,3543567.899,-0.407028418,-1.108532549,-0.506084262,0.099055845,0.694918739,-0.543497111,-0.273453383,-0.212411115,-0.58237202,-0.442287864,0.481159085,0.1165113,0.070805557,0.0829127,0.138310862,0.037909853,0.138192515,-4.664758783,-3.862032771,-2.561864658,-4.210602199,-11.66683149,3.481802789,3.52E-06,0.00011979,0.01055902,2.78E-05,1.49E-29,0.000519915,18.49852354,17.95200274,18.49852354,18.49852354,61.13298865,17.95200274
65,737040.4683,3543567.899,-0.122137868,-0.973703387,-0.403875081,0.281737213,0.676577097,-0.533007724,-0.271266176,-0.21689081,-0.537291327,-0.432045881,0.479376866,0.114030373,0.071310359,0.082989067,0.136494085,0.037687206,0.137613704,-4.674260973,-3.804022016,-2.613486533,-3.936370788,-11.46399346,3.483496563,3.36E-06,0.000151133,0.009099023,8.85E-05,1.20E-28,0.000516676,16.05588863,16.05588863,17.4990265,16.05588863,56.55352064,16.05588863
66,1218140.468,3543567.899,0.613887259,0.106909869,0.370476196,0.243411064,0.597886995,1.197738296,0.065566184,-0.154880869,0.290144006,0.098286207,0.510977234,0.088145576,0.111664526,0.128528718,0.154899014,0.061025937,0.081443686,13.58818393,0.587171107,-1.205029288,1.873117196,1.61056448,6.273994448,1.14E-38,0.557223355,0.228481425,0.061348184,0.107595067,5.26E-10,14.79547408,14.3989226,14.79547408,14.79547408,58.2702304,14.3989226
67,1246440.468,3543567.899,0.745414751,0.317250603,0.454766632,0.290648119,0.608288954,1.233920156,0.027165117,-0.185908852,0.133476716,0.062087055,0.492797997,0.090236099,0.113102451,0.129824121,0.138576194,0.063617504,0.081856259,13.67435166,0.240181507,-1.432005468,0.96320091,0.975942953,6.020284846,4.21E-39,0.810239525,0.152459496,0.335683108,0.329332352,2.45E-09,15.66522784,14.80176058,16.52546605,15.66522784,64.71939231,14.80176058
68,1303040.468,3543567.899,1.140667146,0.60463463,0.795046201,0.345620946,0.645194295,1.350090637,-0.027573143,-0.295001961,-0.206982567,0.002603927,0.417562457,0.096055134,0.128283483,0.138009144,0.08840824,0.06815952,0.081718748,14.05537195,-0.214939152,-2.137553735,-2.341213535,0.03820342,5.109751049,4.95E-41,0.829859252,0.032798648,0.019419787,0.969533236,3.87E-07,15.78002681,14.20858258,15.78002681,15.78002681,77.87901258,14.20858258
69,1359640.468,3543567.899,2.016844907,1.689197366,1.239316195,0.777528712,0.615554763,1.518041653,0.008112682,-0.570836224,-0.221231284,-0.033796655,0.317731733,0.102620651,0.141082803,0.159622531,0.067272848,0.071124215,0.081906599,14.79275016,0.057502985,-3.576163223,-3.288567234,-0.475177899,3.8791958,7.30E-45,0.954156191,0.000365618,0.001042634,0.634765525,0.000111764,14.9748549,14.43360269,14.9748549,14.9748549,84.86714999,14.43360269
70,1387940.468,3543567.899,1.495531111,1.256855578,1.191717593,0.303813517,0.642206074,1.548122246,0.016583103,-0.313633675,-0.150831797,-0.048828429,0.324163738,0.103207106,0.136135434,0.171821585,0.060102775,0.072502431,0.083330044,15.00015172,0.121813276,-1.825345019,-2.509564628,-0.673472994,3.890118388,5.80E-46,0.903071746,0.068251681,0.01224751,0.500804413,0.000106924,15.40828672,15.40828672,16.98692339,15.40828672,84.73479867,15.40828672
71,1416240.468,3543567.899,1.173420074,0.916473103,0.954083296,0.219336778,0.703300531,1.520273015,0.018868615,0.012522649,-0.068956955,-0.06113007,0.354543745,0.102065079,0.143118663,0.202615017,0.056760637,0.073607104,0.085415175,14.89513392,0.131838955,0.061805137,-1.214872819,-0.830491436,4.150828508,2.10E-45,0.895138598,0.950730551,0.224705741,0.406462233,3.60E-05,16.93103735,15.44526882,16.93103735,16.93103735,83.54520879,15.44526882
72,1444540.468,3543567.899,0.851108738,0.525170583,0.683879155,0.167229583,0.75058828,1.474626224,-0.001263948,0.268963713,-0.018836683,-0.069461488,0.406460144,0.10083019,0.151583323,0.215852647,0.05501007,0.074265874,0.087049674,14.62484816,-0.008338307,1.246052415,-0.342422449,-0.935308303,4.669289678,5.58E-44,0.993348759,0.213041431,0.73210605,0.349858676,3.44E-06,17.56640915,16.1950086,18.46713106,17.56640915,82.31138667,16.1950086
73,1472840.468,3543567.899,0.204561416,-0.121695256,0.393611866,-0.18905045,0.775201635,1.422177378,-0.004145748,0.38184962,0.004716962,-0.077706015,0.453901087,0.099827391,0.155601227,0.221182757,0.054715904,0.074964479,0.087968758,14.24636423,-0.026643418,1.726398685,0.086208246,-1.036571136,5.159798769,5.18E-42,0.97874954,0.08458927,0.931318396,0.300190172,2.99E-07,17.50077448,16.69636953,17.8999299,17.50077448,79.71717252,16.69636953
74,1501140.468,3543567.899,0.090450208,-0.281072972,-0.081896478,0.172346686,0.783835276,1.374188335,0.000120401,0.443700283,0.014601621,-0.084690849,0.490297946,0.09928414,0.156948334,0.221969741,0.054733696,0.075545886,0.088489096,13.84096525,0.000767136,1.99892238,0.266775711,-1.121051776,5.540772479,6.09E-40,0.999388069,0.045891156,0.789697695,0.262539059,3.86E-08,16.63712368,16.28062786,18.04987968,16.63712368,76.65810489,16.28062786
75,114440.4683,3515267.899,1.993499262,1.699039379,3.009827736,-1.016328474,0.430846397,-0.22875262,-0.522441037,-0.268278662,-0.735733802,-0.453690935,0.301943167,0.164841156,0.069126759,0.088824885,0.063095745,0.040236455,0.174322886,-1.387715463,-7.55772501,-3.020309713,-11.66059301,-11.27561896,1.732091367,0.165537541,9.36E-14,0.002590307,1.59E-29,8.06E-28,0.083570349,21.13563627,19.60536939,21.13563627,21.13563627,58.2114284,19.60536939
76,142740.4683,3515267.899,2.040965493,1.552270571,2.641220036,-0.600254543,0.468485233,-0.221141781,-0.534120204,-0.260253837,-0.740348263,-0.454184296,0.296561747,0.164713097,0.068813415,0.088738479,0.063117191,0.040227111,0.17135633,-1.342587715,-7.761861652,-2.932818309,-11.7297404,-11.29050246,1.730672847,0.179714831,2.09E-14,0.003436781,7.80E-30,6.94E-28,0.083823311,22.7976357,21.37842096,22.7976357,22.7976357,62.33315581,21.37842096
77,171040.4683,3515267.899,3.174315456,2.762875396,2.717284693,0.457030763,0.519518418,-0.210484014,-0.548954914,-0.247737034,-0.747012779,-0.454727848,0.287652043,0.164544575,0.068739971,0.088650917,0.063175094,0.040217635,0.166977867,-1.279191456,-7.985963709,-2.794523063,-11.82448236,-11.30667785,1.722695636,0.201130901,3.87E-15,0.005298538,2.91E-30,5.90E-28,0.085257457,23.8704025,22.5802493,23.8704025,23.8704025,66.6141588,22.5802493
78,199340.4683,3515267.899,3.044777405,2.611110146,2.894859608,0.149917797,0.591003189,-0.195463906,-0.566244179,-0.226053356,-0.757025162,-0.455122885,0.27106583,0.164324897,0.069386074,0.088638566,0.06333306,0.04020435,0.160891814,-1.189496598,-8.160775564,-2.550282194,-11.95308037,-11.3202399,1.684770795,0.234530955,1.01E-15,0.010913964,7.57E-31,5.14E-28,0.092349579,23.50913339,22.40571192,23.50913339,23.50913339,69.56502905,22.40571192
79,227640.4683,3515267.899,2.761995712,1.974944574,2.792849663,-0.030853951,0.6920038,-0.179881202,-0.575482746,-0.184990263,-0.770255812,-0.455622855,0.237826662,0.164056905,0.071580241,0.089123138,0.063772582,0.040189424,0.158321393,-1.096456148,-8.039687153,-2.075670455,-12.07816576,-11.33688445,1.50217641,0.273147195,2.57E-15,0.038183442,2.02E-31,4.35E-28,0.133372059,20.47929286,19.91200287,20.47929286,20.47929286,72.47086181,19.91200287
80,255940.4683,3515267.899,2.751870656,2.251883762,2.389310911,0.362559745,0.810192576,-0.233349706,-0.514999941,-0.162947804,-0.753098638,-0.456266154,0.24648578,0.163914095,0.07275049,0.087589632,0.064045831,0.040174529,0.155618855,-1.423609768,-7.078989315,-1.860354936,-11.75874571,-11.35710026,1.583906913,0.15487614,2.76E-12,0.06313319,5.77E-30,3.54E-28,0.113535895,17.43250277,17.43250277,20.78880316,17.43250277,75.41007416,17.43250277
81,284240.4683,3515267.899,2.142050907,1.785801522,2.084986298,0.057064609,0.866386238,-0.34086095,-0.410933169,-0.161049524,-0.698976368,-0.456976504,0.31403231,0.164260543,0.071741055,0.088582247,0.06334518,0.040156229,0.135475551,-2.075123726,-5.728005665,-1.818079015,-11.034405,-11.37996563,2.317999877,0.038234185,1.35E-08,0.069355699,8.96E-27,2.81E-28,0.020653418,18.21750297,16.71296568,18.21750297,18.21750297,77.3438626,16.71296568
82,312540.4683,3515267.899,1.434424637,0.530904,1.857446935,-0.423022298,0.872408846,-0.419468989,-0.346895616,-0.145935754,-0.644012605,-0.457877273,0.343002828,0.164782249,0.070771985,0.093478507,0.062532855,0.040145819,0.126019653,-2.545595732,-4.901595133,-1.561169083,-10.29878789,-11.40535399,2.721820132,0.011060572,1.11E-06,0.118805074,1.08E-23,2.17E-28,0.006606912,17.60494119,16.78893013,17.60494119,17.60494119,79.72803532,16.78893013
83,340840.4683,3515267.899,1.143633098,0.269602928,1.583950079,-0.440316982,0.826918094,-0.457022537,-0.324648422,-0.133936746,-0.599129337,-0.458774519,0.344885114,0.164507366,0.070877187,0.102049955,0.061781436,0.040132405,0.124030868,-2.778128097,-4.580436059,-1.312462565,-9.697562424,-11.43152324,2.780639369,0.005571203,5.23E-06,0.189669843,2.67E-21,1.67E-28,0.005528632,17.4602107,16.53515926,17.4602107,17.4602107,80.08662019,16.53515926
84,369140.4683,3515267.899,1.37543676,0.716097079,1.492431312,-0.116994551,0.786796271,-0.458705564,-0.324272498,-0.120269753,-0.569359142,-0.459576767,0.336650406,0.163517267,0.072043933,0.110990565,0.061221627,0.040119405,0.125416617,-2.805242354,-4.501038256,-1.083603393,-9.299967503,-11.45522391,2.684256797,0.005126851,7.57E-06,0.278805856,8.81E-20,1.31E-28,0.007391127,16.74609698,13.61538732,16.74609698,16.74609698,78.12519311,13.61538732
85,397440.4683,3515267.899,1.168153435,0.744178358,1.266175665,-0.09802223,0.786528401,-0.44132756,-0.327197337,-0.125154512,-0.55179279,-0.45998399,0.320480914,0.161893027,0.071868149,0.104660572,0.06047276,0.040138921,0.126031992,-2.726044273,-4.552744746,-1.195813384,-9.124650366,-11.45979957,2.542853677,0.006523584,5.96E-06,0.232057182,3.97E-19,1.25E-28,0.011147162,16.78125329,13.61538732,16.78125329,16.78125329,77.22555563,13.61538732
86,425740.4683,3515267.899,1.018041744,0.686909569,1.222522422,-0.204480679,0.780663225,-0.43563757,-0.317365507,-0.119346831,-0.522626486,-0.459329872,0.336580898,0.159707545,0.071453494,0.089252893,0.060512379,0.040178391,0.128919199,-2.72772066,-4.441567388,-1.337176048,-8.636687202,-11.43226137,2.610789548,0.006490778,9.94E-06,0.181473888,2.30E-17,1.65E-28,0.009170582,16.78125329,13.61538732,16.78125329,16.78125329,75.08068759,13.61538732
87,454040.4683,3515267.899,0.946663271,0.702101258,1.008449682,-0.061786411,0.723956885,-0.441147561,-0.30793332,-0.143107464,-0.468569001,-0.459454528,0.354380013,0.15679453,0.070752555,0.084687702,0.062472699,0.040229288,0.133341825,-2.813539236,-4.352257269,-1.68982581,-7.500380338,-11.42089629,2.657680834,0.004997439,1.49E-05,0.091377716,1.42E-13,1.86E-28,0.007995448,16.78125329,13.61538732,16.78125329,16.78125329,77.24450955,13.61538732
88,482340.4683,3515267.899,0.70584276,0.303604062,1.037226402,-0.331383642,0.657423696,-0.436430091,-0.317771197,-0.205843394,-0.4068027,-0.460104116,0.337476164,0.152762321,0.070361719,0.084154495,0.066163946,0.040251808,0.137403907,-2.856922371,-4.51625116,-2.44601781,-6.148404444,-11.43064467,2.456088564,0.004367699,7.06E-06,0.014618445,1.14E-09,1.68E-28,0.014217582,16.78125329,13.61538732,16.78125329,16.78125329,77.89829879,13.61538732
89,510640.4683,3515267.899,0.45890741,-0.090093325,0.905932401,-0.447024991,0.702193423,-0.424614556,-0.344735537,-0.251441115,-0.355450509,-0.461491279,0.311833795,0.147444995,0.070866105,0.083423091,0.069683228,0.040208418,0.139317785,-2.879816669,-4.86460402,-3.014046961,-5.100947776,-11.47747927,2.23829136,0.004065251,1.33E-06,0.002643876,4.05E-07,1.04E-28,0.025424835,16.78125329,13.61538732,16.78125329,16.78125329,72.64194756,13.61538732
90,538940.4683,3515267.899,0.45628616,0.640824368,0.247517493,0.208768667,0.798077759,-0.418361253,-0.372359515,-0.264008971,-0.331535645,-0.461967438,0.311980715,0.141156784,0.071715051,0.083049882,0.07351018,0.040124234,0.139678805,-2.963805513,-5.19220873,-3.178920503,-4.510064386,-11.51342692,2.233558027,0.003111728,2.52E-07,0.001524347,7.26E-06,7.23E-29,0.02573604,16.78125329,13.61538732,16.78125329,16.78125329,73.05440457,13.61538732
91,567240.4683,3515267.899,0.316330861,0.313188498,0.10293522,0.213395641,0.853006387,-0.424375918,-0.384874984,-0.25516093,-0.403742633,-0.461112593,0.345483494,0.134492411,0.072136711,0.083104349,0.091317647,0.039947672,0.140570195,-3.155389322,-5.335355289,-3.070367941,-4.421299129,-11.5429152,2.457729345,0.001651464,1.18E-07,0.002196559,1.09E-05,5.34E-29,0.0141532,16.78125329,13.61538732,16.78125329,16.78125329,72.63419696,13.61538732
92,595540.4683,3515267.899,-0.516561965,-0.705431625,-0.359947663,-0.156614302,0.863940818,-0.458553886,-0.369396578,-0.230529434,-0.618215174,-0.458736156,0.40025489,0.128315124,0.071731658,0.083324858,0.144199387,0.039645554,0.141426254,-3.573654237,-5.149700835,-2.766634592,-4.287224709,-11.57093566,2.830131464,0.000369096,3.15E-07,0.005769846,1.99E-05,4.01E-29,0.004747472,16.78125329,13.61538732,16.78125329,16.78125329,71.23834902,13.61538732
93,623840.4683,3515267.899,-0.700223123,-1.101635999,-0.526388752,-0.17383437,0.828196378,-0.514468013,-0.321595462,-0.205631957,-0.78328962,-0.45547555,0.459816255,0.123051525,0.070544708,0.08313365,0.189233582,0.039292362,0.141787409,-4.180915359,-4.5587468,-2.473510495,-4.139273867,-11.59196167,3.242997804,3.16E-05,5.79E-06,0.013547004,3.78E-05,3.23E-29,0.00122253,16.78125329,13.61538732,16.78125329,16.78125329,71.0239968,13.61538732
94,652140.4683,3515267.899,-0.176841122,-0.707819616,-0.573867139,0.397026018,0.719887965,-0.554295855,-0.272195216,-0.198913224,-0.814726643,-0.450355144,0.492553539,0.118907181,0.069801861,0.082995247,0.185027453,0.038747695,0.141174414,-4.661584346,-3.899540955,-2.396682096,-4.403274382,-11.62275966,3.488971721,3.57E-06,0.000102908,0.016729835,1.18E-05,2.35E-29,0.000506336,16.71094067,13.61538732,17.68858459,16.71094067,67.96038012,13.61538732
95,680440.4683,3515267.899,-0.630728224,-1.207028208,-0.583933587,-0.046794637,0.682271394,-0.557061157,-0.266374418,-0.204605162,-0.707945894,-0.445168061,0.488989918,0.115345039,0.070134684,0.08318421,0.141503808,0.038345399,0.139114121,-4.829519843,-3.798041149,-2.459663453,-5.003016566,-11.60942559,3.515027179,1.59E-06,0.000154772,0.014077639,6.68E-07,2.70E-29,0.000459721,17.06574691,17.06574691,17.93210186,17.06574691,67.50792344,17.06574691
96,708740.4683,3515267.899,-0.462578602,-1.055126191,-0.539474233,0.076895631,0.610452736,-0.543365338,-0.264747366,-0.213377427,-0.589677613,-0.43628132,0.484351347,0.112536338,0.070804541,0.083311731,0.133598776,0.03777711,0.137960789,-4.828354539,-3.739129739,-2.561193048,-4.413795035,-11.54882718,3.510789928,1.60E-06,0.000195301,0.010579317,1.13E-05,5.03E-29,0.000467018,17.53250281,16.11420009,17.53250281,17.53250281,63.45584779,16.11420009
97,737040.4683,3515267.899,0.007895638,-0.777865477,-0.467671486,0.475567124,0.633093226,-0.533373827,-0.261131644,-0.217910539,-0.535343511,-0.423203917,0.486508798,0.110022265,0.071347876,0.083281474,0.129710994,0.037332518,0.137129137,-4.847871725,-3.659977829,-2.616554778,-4.127202278,-11.33606677,3.54781491,1.45E-06,0.000265629,0.00901822,3.98E-05,4.38E-28,0.000406755,17.15840277,17.15840277,17.71302064,17.15840277,58.71422998,17.15840277
98,765340.4683,3515267.899,-0.540674082,-1.442959172,-0.547015358,0.006341276,0.704368772,-0.527847888,-0.255663934,-0.221403694,-0.52504585,-0.402930313,0.487360038,0.107647271,0.072269088,0.083397559,0.128831453,0.037147692,0.136611487,-4.903495317,-3.537666524,-2.654798267,-4.075447703,-10.84671194,3.567489449,1.10E-06,0.000422505,0.00806359,4.96E-05,5.68E-26,0.000377772,14.68609087,13.20710309,14.68609087,14.68609087,54.48380833,13.20710309
99,1218140.468,3515267.899,0.090111436,-0.304891709,0.34072379,-0.250612355,0.595606954,1.17731689,0.079910597,-0.12681435,0.335190657,0.110899184,0.528127642,0.087039648,0.112646192,0.125576373,0.157478615,0.060913745,0.08183206,13.52621381,0.709394572,-1.009858359,2.128483651,1.820593746,6.453798729,2.32E-38,0.478247535,0.312811157,0.033544669,0.068971953,1.71E-10,16.52200046,15.06065337,16.52200046,16.52200046,62.11693356,15.06065337
100,1246440.468,3515267.899,-0.185225736,-0.544343502,0.357243188,-0.542468924,0.603147892,1.203894465,0.028495909,-0.149852749,0.30158297,0.075776937,0.515369328,0.089234532,0.111717923,0.126921564,0.150834461,0.063574149,0.082255289,13.49135187,0.255070162,-1.180672094,1.999430151,1.191945745,6.265485608,3.45E-38,0.798722156,0.238018032,0.045836139,0.233569611,5.55E-10,17.08432222,16.56800257,17.08432222,17.08432222,68.5006052,16.56800257
